Source,CH1
Second,Volt
-0.02239600000,-14.80000,
-0.02239199844,-14.80000,
-0.02238800000,-14.80000,
-0.02238399844,-14.80000,
-0.02238000000,-14.80000,
-0.02237599844,-14.80000,
-0.02237200000,-14.40000,
-0.02236800156,-14.40000,
-0.02236400000,-14.40000,
-0.02236000000,-14.40000,
-0.02235600000,-14.40000,
-0.02235200000,-14.40000,
-0.02234800000,-14.80000,
-0.02234400000,-14.40000,
-0.02234000000,-14.40000,
-0.02233600000,-14.40000,
-0.02233200000,-14.40000,
-0.02232800000,-14.40000,
-0.02232400000,-14.40000,
-0.02232000000,-14.40000,
-0.02231600000,-14.00000,
-0.02231200000,-14.00000,
-0.02230800000,-14.40000,
-0.02230400000,-14.40000,
-0.02230000000,-14.40000,
-0.02229600000,-14.40000,
-0.02229200000,-14.00000,
-0.02228800000,-14.00000,
-0.02228400000,-14.00000,
-0.02228000000,-14.00000,
-0.02227599844,-14.00000,
-0.02227200000,-14.00000,
-0.02226799844,-14.00000,
-0.02226400000,-14.00000,
-0.02225999844,-14.00000,
-0.02225600000,-14.00000,
-0.02225200156,-14.00000,
-0.02224800000,-14.00000,
-0.02224400156,-14.00000,
-0.02224000000,-14.00000,
-0.02223600000,-14.00000,
-0.02223200000,-13.60000,
-0.02222800000,-14.00000,
-0.02222400000,-13.60000,
-0.02222000000,-14.00000,
-0.02221600000,-14.00000,
-0.02221200000,-13.60000,
-0.02220800000,-14.00000,
-0.02220400000,-14.00000,
-0.02220000000,-13.60000,
-0.02219600000,-14.00000,
-0.02219200000,-13.60000,
-0.02218800000,-13.60000,
-0.02218400000,-13.60000,
-0.02218000000,-13.60000,
-0.02217600000,-13.60000,
-0.02217200000,-13.60000,
-0.02216800000,-13.60000,
-0.02216400000,-13.60000,
-0.02216000000,-13.60000,
-0.02215600000,-13.60000,
-0.02215199844,-13.60000,
-0.02214800000,-13.60000,
-0.02214399844,-13.60000,
-0.02214000000,-13.60000,
-0.02213599844,-13.60000,
-0.02213200000,-13.60000,
-0.02212800156,-13.60000,
-0.02212400000,-13.60000,
-0.02212000156,-13.60000,
-0.02211600000,-13.60000,
-0.02211200000,-13.60000,
-0.02210800000,-13.60000,
-0.02210400000,-13.60000,
-0.02210000000,-13.60000,
-0.02209600000,-13.60000,
-0.02209200000,-13.60000,
-0.02208800000,-13.60000,
-0.02208400000,-13.60000,
-0.02208000000,-13.60000,
-0.02207600000,-13.60000,
-0.02207200000,-13.60000,
-0.02206800000,-13.60000,
-0.02206400000,-13.60000,
-0.02206000000,-13.20000,
-0.02205600000,-13.20000,
-0.02205200000,-13.20000,
-0.02204800000,-13.60000,
-0.02204400000,-13.20000,
-0.02204000000,-13.20000,
-0.02203600000,-13.60000,
-0.02203200000,-13.20000,
-0.02202799844,-13.20000,
-0.02202400000,-13.20000,
-0.02201999844,-13.20000,
-0.02201600000,-13.20000,
-0.02201199844,-12.80000,
-0.02200800000,-13.20000,
-0.02200400156,-12.80000,
-0.02200000000,-13.20000,
-0.02199600156,-12.80000,
-0.02199200000,-12.80000,
-0.02198800000,-12.80000,
-0.02198400000,-12.80000,
-0.02198000000,-12.80000,
-0.02197600000,-12.80000,
-0.02197200000,-12.80000,
-0.02196800000,-12.80000,
-0.02196400000,-12.80000,
-0.02196000000,-12.80000,
-0.02195600000,-12.80000,
-0.02195200000,-12.80000,
-0.02194800000,-12.80000,
-0.02194400000,-12.40000,
-0.02194000000,-12.80000,
-0.02193600000,-12.80000,
-0.02193200000,-12.80000,
-0.02192800000,-12.40000,
-0.02192400000,-12.80000,
-0.02192000000,-12.80000,
-0.02191600000,-12.40000,
-0.02191199844,-12.40000,
-0.02190800000,-12.40000,
-0.02190399844,-12.00000,
-0.02190000000,-12.00000,
-0.02189599844,-12.00000,
-0.02189200000,-12.00000,
-0.02188799844,-12.00000,
-0.02188400000,-12.00000,
-0.02188000156,-12.40000,
-0.02187600000,-12.00000,
-0.02187200000,-12.00000,
-0.02186800000,-12.40000,
-0.02186400000,-12.00000,
-0.02186000000,-12.00000,
-0.02185600000,-12.00000,
-0.02185200000,-12.00000,
-0.02184800000,-12.00000,
-0.02184400000,-12.00000,
-0.02184000000,-12.00000,
-0.02183600000,-12.00000,
-0.02183200000,-12.00000,
-0.02182800000,-12.00000,
-0.02182400000,-12.00000,
-0.02182000000,-11.60000,
-0.02181600000,-11.60000,
-0.02181200000,-11.60000,
-0.02180800000,-11.60000,
-0.02180400000,-11.60000,
-0.02180000000,-12.00000,
-0.02179600000,-11.60000,
-0.02179200000,-11.60000,
-0.02178799844,-11.60000,
-0.02178400000,-11.60000,
-0.02177999844,-11.60000,
-0.02177600000,-11.60000,
-0.02177199844,-11.60000,
-0.02176800000,-11.60000,
-0.02176399844,-11.20000,
-0.02176000000,-11.60000,
-0.02175600156,-11.60000,
-0.02175200000,-11.20000,
-0.02174800000,-11.60000,
-0.02174400000,-11.20000,
-0.02174000000,-11.60000,
-0.02173600000,-11.20000,
-0.02173200000,-11.20000,
-0.02172800000,-11.20000,
-0.02172400000,-11.20000,
-0.02172000000,-11.20000,
-0.02171600000,-11.20000,
-0.02171200000,-11.20000,
-0.02170800000,-11.20000,
-0.02170400000,-11.20000,
-0.02170000000,-11.20000,
-0.02169600000,-11.20000,
-0.02169200000,-11.20000,
-0.02168800000,-11.20000,
-0.02168400000,-10.80000,
-0.02168000000,-11.20000,
-0.02167600000,-11.20000,
-0.02167200000,-11.20000,
-0.02166800000,-11.20000,
-0.02166399844,-10.80000,
-0.02166000000,-10.80000,
-0.02165599844,-10.80000,
-0.02165200000,-10.40000,
-0.02164799844,-10.80000,
-0.02164400000,-11.20000,
-0.02164000156,-10.80000,
-0.02163600000,-10.80000,
-0.02163200156,-10.40000,
-0.02162800000,-10.40000,
-0.02162400000,-10.80000,
-0.02162000000,-10.40000,
-0.02161600000,-10.40000,
-0.02161200000,-10.40000,
-0.02160800000,-10.40000,
-0.02160400000,-10.40000,
-0.02160000000,-10.40000,
-0.02159600000,-10.40000,
-0.02159200000,-10.40000,
-0.02158800000,-10.40000,
-0.02158400000,-10.40000,
-0.02158000000,-10.40000,
-0.02157600000,-10.40000,
-0.02157200000,-10.40000,
-0.02156800000,-10.40000,
-0.02156400000,-10.40000,
-0.02156000000,-10.40000,
-0.02155600000,-10.40000,
-0.02155200000,-10.40000,
-0.02154800000,-10.40000,
-0.02154400000,-10.00000,
-0.02153999844,-10.40000,
-0.02153600000,-10.40000,
-0.02153199844,-10.00000,
-0.02152800000,-10.40000,
-0.02152399844,-10.00000,
-0.02152000000,-10.00000,
-0.02151600156,-10.40000,
-0.02151200000,-10.00000,
-0.02150800156,-10.00000,
-0.02150400000,-9.60000,
-0.02150000000,-9.60000,
-0.02149600000,-9.60000,
-0.02149200000,-10.00000,
-0.02148800000,-9.60000,
-0.02148400000,-9.60000,
-0.02148000000,-9.60000,
-0.02147600000,-9.60000,
-0.02147200000,-9.60000,
-0.02146800000,-9.60000,
-0.02146400000,-9.60000,
-0.02146000000,-9.60000,
-0.02145600000,-9.60000,
-0.02145200000,-9.60000,
-0.02144800000,-9.60000,
-0.02144400000,-9.60000,
-0.02144000000,-9.60000,
-0.02143600000,-9.60000,
-0.02143200000,-9.20000,
-0.02142800000,-9.60000,
-0.02142400000,-9.20000,
-0.02142000000,-9.60000,
-0.02141599844,-9.20000,
-0.02141200000,-9.60000,
-0.02140799844,-9.60000,
-0.02140400000,-9.20000,
-0.02139999844,-9.60000,
-0.02139600000,-8.80000,
-0.02139200156,-9.20000,
-0.02138800000,-8.80000,
-0.02138400000,-8.80000,
-0.02138000000,-9.20000,
-0.02137600000,-8.80000,
-0.02137200000,-8.80000,
-0.02136800000,-9.20000,
-0.02136400000,-8.80000,
-0.02136000000,-8.80000,
-0.02135600000,-8.80000,
-0.02135200000,-8.80000,
-0.02134800000,-8.80000,
-0.02134400000,-8.80000,
-0.02134000000,-8.80000,
-0.02133600000,-8.80000,
-0.02133200000,-8.80000,
-0.02132800000,-8.80000,
-0.02132400000,-8.40000,
-0.02132000000,-8.80000,
-0.02131600000,-8.80000,
-0.02131200000,-8.80000,
-0.02130800000,-8.80000,
-0.02130400000,-8.80000,
-0.02129999844,-8.40000,
-0.02129600000,-8.40000,
-0.02129199844,-8.40000,
-0.02128800000,-8.80000,
-0.02128399844,-8.40000,
-0.02128000000,-8.40000,
-0.02127599844,-8.40000,
-0.02127200000,-8.40000,
-0.02126800156,-8.40000,
-0.02126400000,-8.40000,
-0.02126000000,-8.40000,
-0.02125600000,-8.40000,
-0.02125200000,-8.00000,
-0.02124800000,-8.00000,
-0.02124400000,-8.00000,
-0.02124000000,-8.00000,
-0.02123600000,-8.00000,
-0.02123200000,-8.00000,
-0.02122800000,-8.00000,
-0.02122400000,-8.00000,
-0.02122000000,-8.00000,
-0.02121600000,-8.00000,
-0.02121200000,-8.00000,
-0.02120800000,-8.00000,
-0.02120400000,-8.00000,
-0.02120000000,-8.00000,
-0.02119600000,-8.00000,
-0.02119200000,-8.00000,
-0.02118800000,-8.00000,
-0.02118400000,-8.00000,
-0.02118000000,-8.00000,
-0.02117599844,-7.60000,
-0.02117200000,-7.60000,
-0.02116799844,-7.60000,
-0.02116400000,-7.60000,
-0.02115999844,-7.60000,
-0.02115600000,-7.60000,
-0.02115200156,-7.60000,
-0.02114800000,-7.20000,
-0.02114400156,-7.60000,
-0.02114000000,-7.60000,
-0.02113600000,-7.60000,
-0.02113200000,-7.20000,
-0.02112800000,-7.20000,
-0.02112400000,-7.20000,
-0.02112000000,-7.20000,
-0.02111600000,-7.20000,
-0.02111200000,-7.20000,
-0.02110800000,-7.20000,
-0.02110400000,-7.20000,
-0.02110000000,-7.20000,
-0.02109600000,-7.20000,
-0.02109200000,-7.20000,
-0.02108800000,-7.20000,
-0.02108400000,-7.20000,
-0.02108000000,-7.20000,
-0.02107600000,-7.20000,
-0.02107200000,-7.20000,
-0.02106800000,-7.20000,
-0.02106400000,-7.20000,
-0.02106000000,-7.20000,
-0.02105600000,-7.20000,
-0.02105199844,-6.80000,
-0.02104800000,-7.20000,
-0.02104399844,-6.80000,
-0.02104000000,-7.20000,
-0.02103599844,-7.20000,
-0.02103200000,-7.20000,
-0.02102800156,-6.80000,
-0.02102400000,-6.80000,
-0.02102000156,-6.40000,
-0.02101600000,-6.40000,
-0.02101200000,-6.80000,
-0.02100800000,-6.40000,
-0.02100400000,-6.80000,
-0.02100000000,-6.40000,
-0.02099600000,-6.40000,
-0.02099200000,-6.40000,
-0.02098800000,-6.40000,
-0.02098400000,-6.40000,
-0.02098000000,-6.40000,
-0.02097600000,-6.40000,
-0.02097200000,-6.40000,
-0.02096800000,-6.40000,
-0.02096400000,-6.40000,
-0.02096000000,-6.40000,
-0.02095600000,-6.00000,
-0.02095200000,-6.40000,
-0.02094800000,-6.40000,
-0.02094400000,-6.00000,
-0.02094000000,-6.40000,
-0.02093600000,-6.40000,
-0.02093200000,-5.60000,
-0.02092799844,-6.00000,
-0.02092400000,-6.00000,
-0.02091999844,-5.60000,
-0.02091600000,-6.00000,
-0.02091199844,-6.40000,
-0.02090800000,-6.00000,
-0.02090400156,-6.00000,
-0.02090000000,-6.00000,
-0.02089600156,-5.60000,
-0.02089200000,-5.60000,
-0.02088800000,-6.00000,
-0.02088400000,-5.60000,
-0.02088000000,-6.00000,
-0.02087600000,-5.60000,
-0.02087200000,-5.60000,
-0.02086800000,-5.60000,
-0.02086400000,-5.60000,
-0.02086000000,-5.60000,
-0.02085600000,-5.60000,
-0.02085200000,-5.60000,
-0.02084800000,-5.60000,
-0.02084400000,-5.20000,
-0.02084000000,-5.20000,
-0.02083600000,-5.60000,
-0.02083200000,-5.60000,
-0.02082800000,-5.20000,
-0.02082400000,-5.20000,
-0.02082000000,-5.20000,
-0.02081600000,-5.20000,
-0.02081199844,-5.20000,
-0.02080800000,-5.20000,
-0.02080399844,-5.20000,
-0.02080000000,-5.20000,
-0.02079599844,-5.20000,
-0.02079200000,-4.80000,
-0.02078799844,-5.20000,
-0.02078400000,-5.20000,
-0.02078000156,-5.20000,
-0.02077600000,-4.80000,
-0.02077200000,-5.20000,
-0.02076800000,-4.80000,
-0.02076400000,-4.80000,
-0.02076000000,-4.80000,
-0.02075600000,-4.80000,
-0.02075200000,-4.80000,
-0.02074800000,-4.80000,
-0.02074400000,-4.80000,
-0.02074000000,-4.40000,
-0.02073600000,-4.80000,
-0.02073200000,-4.80000,
-0.02072800000,-4.80000,
-0.02072400000,-4.80000,
-0.02072000000,-4.80000,
-0.02071600000,-4.80000,
-0.02071200000,-4.40000,
-0.02070800000,-4.40000,
-0.02070400000,-4.40000,
-0.02070000000,-4.80000,
-0.02069600000,-4.40000,
-0.02069200000,-4.40000,
-0.02068799844,-4.40000,
-0.02068400000,-4.40000,
-0.02067999844,-4.40000,
-0.02067600000,-4.40000,
-0.02067199844,-4.00000,
-0.02066800000,-4.40000,
-0.02066399844,-4.00000,
-0.02066000000,-4.00000,
-0.02065600156,-4.00000,
-0.02065200000,-4.00000,
-0.02064800000,-4.00000,
-0.02064400000,-4.00000,
-0.02064000000,-4.00000,
-0.02063600000,-4.00000,
-0.02063200000,-4.00000,
-0.02062800000,-4.00000,
-0.02062400000,-4.00000,
-0.02062000000,-4.00000,
-0.02061600000,-4.00000,
-0.02061200000,-4.00000,
-0.02060800000,-4.00000,
-0.02060400000,-3.60000,
-0.02060000000,-4.00000,
-0.02059600000,-3.60000,
-0.02059200000,-4.00000,
-0.02058800000,-4.00000,
-0.02058400000,-3.60000,
-0.02058000000,-4.00000,
-0.02057600000,-4.00000,
-0.02057200000,-3.60000,
-0.02056800000,-3.60000,
-0.02056399844,-3.60000,
-0.02056000000,-3.60000,
-0.02055599844,-3.60000,
-0.02055200000,-3.60000,
-0.02054799844,-3.60000,
-0.02054400000,-3.60000,
-0.02054000156,-3.60000,
-0.02053600000,-3.60000,
-0.02053200156,-3.60000,
-0.02052800000,-3.60000,
-0.02052400000,-3.60000,
-0.02052000000,-3.60000,
-0.02051600000,-3.60000,
-0.02051200000,-3.60000,
-0.02050800000,-3.60000,
-0.02050400000,-3.60000,
-0.02050000000,-3.60000,
-0.02049600000,-3.60000,
-0.02049200000,-3.60000,
-0.02048800000,-3.60000,
-0.02048400000,-3.60000,
-0.02048000000,-3.20000,
-0.02047600000,-3.20000,
-0.02047200000,-3.60000,
-0.02046800000,-3.20000,
-0.02046400000,-3.20000,
-0.02046000000,-2.80000,
-0.02045600000,-3.20000,
-0.02045200000,-3.20000,
-0.02044800000,-2.80000,
-0.02044400000,-2.80000,
-0.02043999844,-2.80000,
-0.02043600000,-3.20000,
-0.02043199844,-3.20000,
-0.02042800000,-2.80000,
-0.02042399844,-2.80000,
-0.02042000000,-2.80000,
-0.02041600156,-2.80000,
-0.02041200000,-2.80000,
-0.02040800156,-2.80000,
-0.02040400000,-2.80000,
-0.02040000000,-2.80000,
-0.02039600000,-2.80000,
-0.02039200000,-2.40000,
-0.02038800000,-2.80000,
-0.02038400000,-2.80000,
-0.02038000000,-2.40000,
-0.02037600000,-2.40000,
-0.02037200000,-2.40000,
-0.02036800000,-2.40000,
-0.02036400000,-2.40000,
-0.02036000000,-2.40000,
-0.02035600000,-2.80000,
-0.02035200000,-2.40000,
-0.02034800000,-2.40000,
-0.02034400000,-2.00000,
-0.02034000000,-2.00000,
-0.02033600000,-2.40000,
-0.02033200000,-2.00000,
-0.02032800000,-2.00000,
-0.02032400000,-2.00000,
-0.02032000000,-2.00000,
-0.02031599844,-2.00000,
-0.02031200000,-2.00000,
-0.02030799844,-2.00000,
-0.02030400000,-2.00000,
-0.02029999844,-2.00000,
-0.02029600000,-2.00000,
-0.02029200156,-2.00000,
-0.02028800000,-2.00000,
-0.02028400156,-2.00000,
-0.02028000000,-2.00000,
-0.02027600000,-2.00000,
-0.02027200000,-1.60000,
-0.02026800000,-1.60000,
-0.02026400000,-1.60000,
-0.02026000000,-2.00000,
-0.02025600000,-1.20000,
-0.02025200000,-1.60000,
-0.02024800000,-1.60000,
-0.02024400000,-1.60000,
-0.02024000000,-1.20000,
-0.02023600000,-1.60000,
-0.02023200000,-1.60000,
-0.02022800000,-1.20000,
-0.02022400000,-1.20000,
-0.02022000000,-1.20000,
-0.02021600000,-1.20000,
-0.02021200000,-1.20000,
-0.02020800000,-1.20000,
-0.02020400000,-1.20000,
-0.02019999844,-1.20000,
-0.02019600000,-1.20000,
-0.02019199844,-1.20000,
-0.02018800000,-1.20000,
-0.02018399844,-1.20000,
-0.02018000000,-1.20000,
-0.02017599844,-1.20000,
-0.02017200000,-1.20000,
-0.02016800156,-1.20000,
-0.02016400000,-1.20000,
-0.02016000000,-1.20000,
-0.02015600000,-1.20000,
-0.02015200000,-0.80000,
-0.02014800000,-0.80000,
-0.02014400000,-0.80000,
-0.02014000000,-0.80000,
-0.02013600000,-0.40000,
-0.02013200000,-0.80000,
-0.02012800000,-0.80000,
-0.02012400000,-0.40000,
-0.02012000000,-0.80000,
-0.02011600000,-0.40000,
-0.02011200000,-0.40000,
-0.02010800000,-0.40000,
-0.02010400000,-0.40000,
-0.02010000000,-0.40000,
-0.02009600000,-0.40000,
-0.02009200000,-0.40000,
-0.02008800000,-0.40000,
-0.02008400000,-0.40000,
-0.02008000000,-0.40000,
-0.02007599844,-0.40000,
-0.02007200000,-0.40000,
-0.02006799844,0.00,
-0.02006400000,0.00,
-0.02005999844,0.00,
-0.02005600000,0.00,
-0.02005200156,-0.40000,
-0.02004800000,0.40000,
-0.02004400156,0.40000,
-0.02004000000,0.40000,
-0.02003600000,0.00,
-0.02003200000,0.40000,
-0.02002800000,0.00,
-0.02002400000,0.00,
-0.02002000000,0.40000,
-0.02001600000,0.40000,
-0.02001200000,0.40000,
-0.02000800000,0.40000,
-0.02000400000,0.40000,
-0.02000000000,0.40000,
-0.01999600000,0.40000,
-0.01999200000,0.40000,
-0.01998800000,0.40000,
-0.01998400000,0.40000,
-0.01998000000,0.40000,
-0.01997600000,0.40000,
-0.01997200000,0.40000,
-0.01996800000,0.80000,
-0.01996400000,0.40000,
-0.01996000000,0.80000,
-0.01995600000,0.80000,
-0.01995199844,0.80000,
-0.01994800000,0.80000,
-0.01994399844,0.80000,
-0.01994000000,0.80000,
-0.01993599844,0.80000,
-0.01993200000,0.80000,
-0.01992800156,0.80000,
-0.01992400000,0.80000,
-0.01992000156,0.80000,
-0.01991600000,0.80000,
-0.01991200000,1.20000,
-0.01990800000,0.80000,
-0.01990400000,0.80000,
-0.01990000000,1.20000,
-0.01989600000,1.20000,
-0.01989200000,1.20000,
-0.01988800000,1.20000,
-0.01988400000,1.20000,
-0.01988000000,1.20000,
-0.01987600000,1.20000,
-0.01987200000,1.20000,
-0.01986800000,1.20000,
-0.01986400000,1.20000,
-0.01986000000,1.20000,
-0.01985600000,1.20000,
-0.01985200000,1.60000,
-0.01984800000,1.60000,
-0.01984400000,1.20000,
-0.01984000000,1.60000,
-0.01983600000,1.60000,
-0.01983200000,1.60000,
-0.01982799844,1.60000,
-0.01982400000,1.60000,
-0.01981999844,1.60000,
-0.01981600000,2.00000,
-0.01981199844,2.00000,
-0.01980800000,2.00000,
-0.01980400156,1.60000,
-0.01980000000,2.00000,
-0.01979600156,2.00000,
-0.01979200000,2.00000,
-0.01978800000,2.00000,
-0.01978400000,2.00000,
-0.01978000000,2.00000,
-0.01977600000,2.00000,
-0.01977200000,2.00000,
-0.01976800000,2.00000,
-0.01976400000,2.00000,
-0.01976000000,2.00000,
-0.01975600000,2.00000,
-0.01975200000,2.00000,
-0.01974800000,2.00000,
-0.01974400000,2.00000,
-0.01974000000,2.00000,
-0.01973600000,2.00000,
-0.01973200000,2.40000,
-0.01972800000,2.40000,
-0.01972400000,2.40000,
-0.01972000000,2.00000,
-0.01971600000,2.40000,
-0.01971200000,2.40000,
-0.01970800000,2.00000,
-0.01970399844,2.40000,
-0.01970000000,2.40000,
-0.01969599844,2.80000,
-0.01969200000,2.40000,
-0.01968799844,2.80000,
-0.01968400000,2.80000,
-0.01968000156,2.80000,
-0.01967600000,2.80000,
-0.01967200000,2.80000,
-0.01966800000,2.80000,
-0.01966400000,2.80000,
-0.01966000000,2.80000,
-0.01965600000,2.80000,
-0.01965200000,2.80000,
-0.01964800000,2.80000,
-0.01964400000,3.20000,
-0.01964000000,2.80000,
-0.01963600000,3.20000,
-0.01963200000,3.20000,
-0.01962800000,2.80000,
-0.01962400000,3.20000,
-0.01962000000,2.80000,
-0.01961600000,3.20000,
-0.01961200000,3.20000,
-0.01960800000,3.20000,
-0.01960400000,2.80000,
-0.01960000000,3.60000,
-0.01959600000,3.60000,
-0.01959200000,3.20000,
-0.01958799844,3.60000,
-0.01958400000,3.60000,
-0.01957999844,3.60000,
-0.01957600000,3.60000,
-0.01957199844,3.60000,
-0.01956800000,3.60000,
-0.01956399844,3.60000,
-0.01956000000,3.60000,
-0.01955600156,3.60000,
-0.01955200000,4.00000,
-0.01954800000,3.60000,
-0.01954400000,4.00000,
-0.01954000000,4.00000,
-0.01953600000,4.00000,
-0.01953200000,4.00000,
-0.01952800000,4.00000,
-0.01952400000,4.00000,
-0.01952000000,4.40000,
-0.01951600000,4.00000,
-0.01951200000,4.00000,
-0.01950800000,4.00000,
-0.01950400000,4.40000,
-0.01950000000,4.40000,
-0.01949600000,4.40000,
-0.01949200000,4.40000,
-0.01948800000,4.40000,
-0.01948400000,4.40000,
-0.01948000000,4.40000,
-0.01947600000,4.40000,
-0.01947200000,4.40000,
-0.01946800000,4.40000,
-0.01946399844,4.40000,
-0.01946000000,4.40000,
-0.01945599844,4.40000,
-0.01945200000,4.40000,
-0.01944799844,4.40000,
-0.01944400000,4.80000,
-0.01944000156,4.80000,
-0.01943600000,4.40000,
-0.01943200156,4.80000,
-0.01942800000,4.80000,
-0.01942400000,5.20000,
-0.01942000000,4.80000,
-0.01941600000,5.20000,
-0.01941200000,5.20000,
-0.01940800000,5.20000,
-0.01940400000,5.20000,
-0.01940000000,5.20000,
-0.01939600000,5.20000,
-0.01939200000,5.20000,
-0.01938800000,5.20000,
-0.01938400000,5.20000,
-0.01938000000,5.20000,
-0.01937600000,5.20000,
-0.01937200000,5.20000,
-0.01936800000,5.20000,
-0.01936400000,5.20000,
-0.01936000000,5.20000,
-0.01935600000,5.20000,
-0.01935200000,5.20000,
-0.01934800000,5.20000,
-0.01934400000,5.20000,
-0.01933999844,5.20000,
-0.01933600000,5.20000,
-0.01933199844,5.60000,
-0.01932800000,5.60000,
-0.01932399844,5.20000,
-0.01932000000,5.60000,
-0.01931600156,5.60000,
-0.01931200000,5.60000,
-0.01930800156,5.60000,
-0.01930400000,5.60000,
-0.01930000000,6.00000,
-0.01929600000,6.00000,
-0.01929200000,5.60000,
-0.01928800000,6.00000,
-0.01928400000,6.00000,
-0.01928000000,6.00000,
-0.01927600000,6.00000,
-0.01927200000,6.00000,
-0.01926800000,6.00000,
-0.01926400000,6.00000,
-0.01926000000,6.00000,
-0.01925600000,6.00000,
-0.01925200000,6.00000,
-0.01924800000,6.00000,
-0.01924400000,6.00000,
-0.01924000000,6.00000,
-0.01923600000,6.00000,
-0.01923200000,6.00000,
-0.01922800000,6.00000,
-0.01922400000,6.00000,
-0.01922000000,6.00000,
-0.01921599844,6.00000,
-0.01921200000,6.00000,
-0.01920799844,6.00000,
-0.01920400000,6.00000,
-0.01919999844,6.40000,
-0.01919600000,6.00000,
-0.01919200156,6.40000,
-0.01918800000,6.40000,
-0.01918400156,6.40000,
-0.01918000000,6.40000,
-0.01917600000,6.00000,
-0.01917200000,6.40000,
-0.01916800000,6.40000,
-0.01916400000,6.40000,
-0.01916000000,6.40000,
-0.01915600000,6.40000,
-0.01915200000,6.40000,
-0.01914800000,6.40000,
-0.01914400000,6.40000,
-0.01914000000,6.40000,
-0.01913600000,6.80000,
-0.01913200000,6.80000,
-0.01912800000,6.80000,
-0.01912400000,6.80000,
-0.01912000000,6.80000,
-0.01911600000,6.80000,
-0.01911200000,6.80000,
-0.01910800000,6.80000,
-0.01910400000,7.20000,
-0.01910000000,6.80000,
-0.01909600000,6.80000,
-0.01909199844,6.80000,
-0.01908800000,7.20000,
-0.01908399844,6.80000,
-0.01908000000,7.20000,
-0.01907599844,7.20000,
-0.01907200000,7.20000,
-0.01906800156,7.20000,
-0.01906400000,7.20000,
-0.01906000000,7.20000,
-0.01905600000,7.20000,
-0.01905200000,7.20000,
-0.01904800000,7.20000,
-0.01904400000,7.20000,
-0.01904000000,7.20000,
-0.01903600000,7.20000,
-0.01903200000,7.60000,
-0.01902800000,7.20000,
-0.01902400000,7.60000,
-0.01902000000,7.60000,
-0.01901600000,7.60000,
-0.01901200000,7.60000,
-0.01900800000,7.60000,
-0.01900400000,7.60000,
-0.01900000000,7.60000,
-0.01899600000,7.20000,
-0.01899200000,8.00000,
-0.01898800000,7.60000,
-0.01898400000,7.60000,
-0.01898000000,7.60000,
-0.01897599844,7.60000,
-0.01897200000,8.00000,
-0.01896799844,8.00000,
-0.01896400000,8.00000,
-0.01895999844,8.00000,
-0.01895600000,8.00000,
-0.01895199844,8.00000,
-0.01894800000,8.00000,
-0.01894400156,8.00000,
-0.01894000000,8.00000,
-0.01893600000,8.00000,
-0.01893200000,8.00000,
-0.01892800000,8.00000,
-0.01892400000,8.00000,
-0.01892000000,8.00000,
-0.01891600000,8.00000,
-0.01891200000,8.00000,
-0.01890800000,8.00000,
-0.01890400000,8.00000,
-0.01890000000,8.40000,
-0.01889600000,8.40000,
-0.01889200000,8.40000,
-0.01888800000,8.40000,
-0.01888400000,8.40000,
-0.01888000000,8.40000,
-0.01887600000,8.40000,
-0.01887200000,8.40000,
-0.01886800000,8.80000,
-0.01886400000,8.40000,
-0.01886000000,8.40000,
-0.01885600000,8.80000,
-0.01885199844,8.80000,
-0.01884800000,8.80000,
-0.01884399844,8.80000,
-0.01884000000,8.80000,
-0.01883599844,8.80000,
-0.01883200000,8.80000,
-0.01882800156,8.80000,
-0.01882400000,8.80000,
-0.01882000156,8.80000,
-0.01881600000,8.80000,
-0.01881200000,8.80000,
-0.01880800000,8.80000,
-0.01880400000,8.80000,
-0.01880000000,9.20000,
-0.01879600000,8.80000,
-0.01879200000,8.80000,
-0.01878800000,8.80000,
-0.01878400000,9.60000,
-0.01878000000,9.20000,
-0.01877600000,8.80000,
-0.01877200000,9.60000,
-0.01876800000,9.60000,
-0.01876400000,9.60000,
-0.01876000000,9.60000,
-0.01875600000,9.60000,
-0.01875200000,9.60000,
-0.01874800000,9.60000,
-0.01874400000,9.60000,
-0.01874000000,9.60000,
-0.01873600000,9.60000,
-0.01873200000,9.60000,
-0.01872799844,9.60000,
-0.01872400000,9.60000,
-0.01871999844,9.60000,
-0.01871600000,9.60000,
-0.01871199844,9.60000,
-0.01870800000,9.60000,
-0.01870400156,9.60000,
-0.01870000000,9.60000,
-0.01869600156,9.60000,
-0.01869200000,10.00000,
-0.01868800000,9.60000,
-0.01868400000,9.60000,
-0.01868000000,10.00000,
-0.01867600000,10.00000,
-0.01867200000,10.00000,
-0.01866800000,10.00000,
-0.01866400000,10.40000,
-0.01866000000,10.00000,
-0.01865600000,10.00000,
-0.01865200000,10.00000,
-0.01864800000,10.00000,
-0.01864400000,10.40000,
-0.01864000000,10.00000,
-0.01863600000,10.00000,
-0.01863200000,10.40000,
-0.01862800000,10.40000,
-0.01862400000,10.40000,
-0.01862000000,10.40000,
-0.01861600000,10.40000,
-0.01861200000,10.00000,
-0.01860800000,10.40000,
-0.01860399844,10.40000,
-0.01860000000,10.40000,
-0.01859599844,10.40000,
-0.01859200000,10.40000,
-0.01858799844,10.40000,
-0.01858400000,10.40000,
-0.01858000156,10.40000,
-0.01857600000,10.40000,
-0.01857200156,10.40000,
